CO2 concentrations
scenario,region,CO2-concentration,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",Global,CO2-concentration,331.168,338.288,346.328,355.306,364.147,372.824,383.269,394.158,406.584,420.558,436.009,452.618,470.126,488.43,507.433,527.169,547.744,569.203,591.571,614.642,638.131,662.338,687.54,713.172,738.939,PPM,
Climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",Global,forcing-total,0.976584,1.25876,1.53516,1.81513,2.01712,2.1581,2.25739,2.44165,2.63801,2.87132,3.13207,3.39925,3.6493,3.88416,4.1165,4.3487,4.582,4.81627,5.05386,5.29961,5.53662,5.77434,6.00462,6.23171,6.44361,W/m^2,
Global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",Global,global-mean-temperature,0.353316,0.493999,0.627099,0.774117,0.878491,0.959138,0.984032,1.109,1.21687,1.33937,1.47351,1.61543,1.75261,1.88902,2.03697,2.19624,2.36454,2.53923,2.72067,2.91331,3.10536,3.30211,3.49475,3.68934,3.87555,degreesC,
GDP by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,6045970.0,9610760.0,9974570.0,1.10388E7,1.24811E7,1.39847E7,1.53603E7,1.66213E7,1.78152E7,1.89431E7,1.99822E7,2.10265E7,2.21236E7,2.32707E7,2.43717E7,2.54184E7,2.64705E7,2.74725E7,2.8434E7,2.9363E7,3.02551E7,Million1990US$,
Population by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,256971.0,300712.0,314242.0,326649.0,339508.0,352372.0,364622.0,376039.0,386598.0,396256.0,405392.0,414503.0,423721.0,432406.0,440154.0,446684.0,451824.0,455629.0,458294.0,459938.0,460474.0,thous,
Aggregated Land Allocation
scenario,region,land-allocation,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,biomass,0.0,0.0,0.0,0.0,43.36878,71.802,105.88317,141.35571000000002,167.64549000000002,189.83822999999998,202.42489999999998,217.87539999999998,233.4034,247.1453,260.83889999999997,274.1328,286.19660000000005,297.16010000000006,305.604,312.8135,319.472,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,crops,1170.6209758999998,1203.9663361999997,1176.1074802,1176.8650847400002,1197.5498278799998,1220.8867458900002,1238.315507386,1267.2189807329999,1295.9241170199998,1314.6605707810004,1321.7250091129995,1315.5545704580006,1306.7235505069993,1292.9951669419995,1280.6413776000009,1267.7867001490006,1254.0770018970009,1239.5295827179996,1223.3380905880001,1206.8229184369998,1191.7909103359998,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,desert,34.178445700000005,34.4579747,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,34.1181227,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,forest (managed),637.77328,571.41271,429.62475,456.36578000000003,483.35538999999994,508.37975,531.3994700000001,553.02066,571.18918,588.2863199999999,604.04862,614.3509,621.235,625.6253899999999,627.17084,626.5220400000001,624.13485,620.0725799999999,614.72614,607.86012,600.0224,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,forest (unmanaged),2345.4335300000002,2664.5117000000005,2833.8638700000006,2825.8477600000006,2799.3780900000006,2776.8950400000003,2755.4633000000003,2730.68109,2709.2002,2692.48264,2682.5315880000003,2677.0278150000004,2673.2161830000005,2672.0275560000005,2671.230841,2671.3380740000002,2672.5812300000002,2674.8674520000004,2678.7209900000003,2683.4587340000003,2688.16838,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,grass,588.5381490000001,376.53780299999994,392.29998000000006,390.793339,386.1339420000001,382.37654200000003,378.91346500000003,375.12037300000003,372.07145800000006,369.7757930000001,368.4127720000001,367.695806,367.20632300000005,367.0517630000001,366.9520730000001,366.962908,367.107954,367.3839880000001,367.8611200000001,368.46024000000006,369.0693700000001,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,otherarable,685.0424689999999,559.003367,440.364944,428.35148799999996,392.463906,361.820259,332.145895,297.82415699999996,268.0224031999999,244.24880129999997,229.63884860000002,221.51280309999999,215.82973099999998,213.8725815,212.5683554,212.57211429999998,214.17070899999996,217.26873830000002,222.5890863,229.15399649999998,235.73386999999997,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,pasture (grazed),52.723528699999996,9.085457700000003,19.615700299999993,20.387966699999996,20.932584100000003,21.5589999,22.0907358,22.478068500000006,22.9096792,23.320594299999996,23.7338592,24.1321054,24.528130599999997,24.9233542,25.219103199999996,25.4390573,25.5835595,25.6684445,25.712704099999996,25.7132228,25.667094099999996,thous km2,
"Reference-filtered,date=2016-13-12T05:31:05-08:00",USA,pasture (other),2328.2256719999996,2330.380531,2450.0985049999995,2444.603714,2425.2256009999996,2409.0085769999996,2392.9988529999996,2374.6501381,2359.4075445999997,2347.1107581999995,2339.3905072,2335.0253089,2331.9252420999997,2330.7603346999995,2329.9849971999997,2329.8770294999995,2330.5794966,2332.0619752,2334.7106423999994,2338.0283428999996,2341.4042637999996,thous km2,
